"GU11AA",51.244757874686,-0.58077357988813
"GU11AD",51.256665084863,-0.56600252811703
"GU11AE",51.263552102618,-0.56290687531918
"GU11AF",51.26350370832,-0.56556033542751
"GU11AG",51.248338286203,-0.57715247230827
"GU11AJ",51.248338286203,-0.57715247230827
"GU11AR",51.25994329342,-0.56858092506118
"GU11AT",51.247811916272,-0.57159435891252
"GU11AU",51.259787132762,-0.56831343560236
"GU11BA",51.245017933878,-0.58145337113357
"GU11BD",51.246549690912,-0.58094769354377
"GU11BJ",51.243703463498,-0.58133619777645
"GU11BT",51.24731528881,-0.57512055269981
"GU11BW",51.242894472858,-0.57028520307825
"GU11BZ",51.248270333246,-0.57526299471569
"GU11DB",51.248125279813,-0.57369116995727
"GU11DH",51.244757874686,-0.58077357988813
"GU11DJ",51.261626911281,-0.57536607118938
"GU11DL",51.247397864923,-0.57304017291439
"GU11DN",51.246523379642,-0.5728666263731
"GU11DP",51.246454077932,-0.5782566822866
"GU11DQ",51.260098005412,-0.5577397587533
"GU11DR",51.257330417875,-0.57630154039604
"GU11DT",51.246966628482,-0.57751006049876
"GU11DW",51.246837683953,-0.57282823731398
"GU11DX",51.246073405694,-0.57653456085053
"GU11DY",51.244744813627,-0.57525731123975
"GU11DZ",51.244622012604,-0.5747739207087
"GU11EA",51.244641841761,-0.57788269749484
"GU11EB",51.244522295219,-0.57692634550003
"GU11ED",51.243976817243,-0.57496581035041
"GU11EE",51.247983637566,-0.58127613424237
"GU11EF",51.245863216765,-0.57699959025341
"GU11EG",51.24617619405,-0.57759176727064
"GU11EH",51.245068380383,-0.57819911034356
"GU11EJ",51.244134605731,-0.57610723972442
"GU11EL",51.24631528131,-0.57867651819349
"GU11EN",51.246071606681,-0.57417026030479
"GU11EP",51.242504572843,-0.56781849181824
"GU11ER",51.241109346584,-0.564781328799
"GU11ES",51.242253778879,-0.56349914807991
"GU11ET",51.243599549668,-0.57057857029408
"GU11EW",51.246678480656,-0.57452406115907
"GU11EX",51.255073659172,-0.54418101988197
"GU11EY",51.245199962186,-0.57054328043407
"GU11EZ",51.245541593339,-0.56832597984891
"GU11FD",51.250878685564,-0.57528269139279
"GU11FR",51.258413818989,-0.56412778418626
"GU11FW",51.257942986485,-0.57490663589716
"GU11FY",51.257234911952,-0.54513038450669
"GU11GR",51.244757874686,-0.58077357988813
"GU11HA",51.245779548787,-0.57529698137404
"GU11HB",51.24646792279,-0.56832587242888
"GU11HD",51.245773785716,-0.5718724470544
"GU11HE",51.243965651927,-0.57404911369818
"GU11HF",51.243748667577,-0.57395552348199
"GU11HG",51.24363738068,-0.57294162946109
"GU11HH",51.245676565311,-0.57422546564966
"GU11HJ",51.243527308402,-0.57202800312465
"GU11HL",51.243408413792,-0.57112898308636
"GU11HN",51.251105035943,-0.57984728198091
"GU11HP",51.243902869407,-0.57111365953325
"GU11HQ",51.243933960178,-0.57218735383746
"GU11HR",51.246229228893,-0.57529741443159
"GU11HS",51.246300178733,-0.57595437893624
"GU11HT",51.244545188298,-0.57142331905576
"GU11HU",51.261128596103,-0.57654254134455
"GU11HX",51.249952514169,-0.58196073096584
"GU11HY",51.251153935111,-0.57943017625412
"GU11HZ",51.251723442324,-0.57967058574945
"GU11JA",51.24484790453,-0.57412213043877
"GU11JB",51.249187137733,-0.58188396261313
"GU11JD",51.250853532332,-0.58061456895929
"GU11JE",51.252723611702,-0.57760469318221
"GU11JF",51.253824171547,-0.57714077353148
"GU11JG",51.254409005907,-0.57494425112099
"GU11JH",51.252794100803,-0.57231418631809
"GU11JJ",51.25486078507,-0.57364038714885
"GU11JL",51.261402601668,-0.5746706306858
"GU11JN",51.255926764673,-0.5732920806691
"GU11JP",51.262017047199,-0.57638608468055
"GU11JQ",51.253675663617,-0.57380604984712
"GU11JR",51.262703532362,-0.57589183211702
"GU11JS",51.261190202017,-0.57717133995871
"GU11JT",51.260724458481,-0.57732906127151
"GU11JU",51.259253042062,-0.57761815923794
"GU11JW",51.257387524902,-0.57360518142642
"GU11JX",51.256928326679,-0.57503834244783
"GU11JY",51.255151223951,-0.57681315894894
"GU11JZ",51.253449666878,-0.57888647320896
"GU11LA",51.250649398445,-0.57491717603951
"GU11LD",51.250130236788,-0.5721674020917
"GU11LF",51.251634240951,-0.57750932981744
"GU11LG",51.252092906571,-0.57973085738096
"GU11LH",51.251265608923,-0.57529939414286
"GU11LJ",51.25182543669,-0.57548272748742
"GU11LL",51.251681600678,-0.5725349502626
"GU11LN",51.250527937433,-0.57012010632292
"GU11LP",51.250758918953,-0.57135972902639
"GU11LQ",51.251700305443,-0.57776525220366
"GU11LR",51.252276262367,-0.57336208431745
"GU11LS",51.252273372685,-0.57533990153403
"GU11LT",51.253450472709,-0.57451527264984
"GU11LU",51.255071736057,-0.57545405180181
"GU11LW",51.250670166815,-0.57219366995913
"GU11LX",51.256026953455,-0.57561084864126
"GU11LY",51.25614575707,-0.57428858083476
"GU11LZ",51.253415888551,-0.57610716260468
"GU11NA",51.25531447952,-0.57397032116409
"GU11NB",51.252420077852,-0.57630990253366
"GU11NE",51.254060807798,-0.57663185122489
"GU11NF",51.254067808514,-0.57572872429291
"GU11NG",51.254481178949,-0.57570161798836
"GU11NH",51.260393869824,-0.57233674179465
"GU11NJ",51.259911469629,-0.57334071575945
"GU11NL",51.260686794577,-0.57275768545013
"GU11NN",51.259479852103,-0.57260873132651
"GU11NP",51.258451672723,-0.57384457519018
"GU11NQ",51.255866821473,-0.56985414062565
"GU11NR",51.258817053281,-0.57800428493908
